row_id,og_id,car_brand,car_name,engine,total_speed_kmh,fuel_type,cc_capacity,kwh_capacity,_idx,price_min,price_max,horsepower_min,horsepower_max,torque_nm_min,torque_nm_max,0_100_kmh_performance_secs_min,0_100_kmh_performance_secs_max,seats_min,seats_max,region,country,price_tier
150-0,150,Bmw,128ti,i4,250,petrol,1998.0,,0,42000.0,42000.0,261.0,261.0,400.0,400.0,6.1,6.1,5,5,Europe,Germany,Midrange
151-0,151,Bmw,M135i XDRIVE,i4,250,petrol,1998.0,,0,30000.0,30000.0,302.0,302.0,450.0,450.0,4.8,4.8,5,5,Europe,Germany,Midrange
152-0,152,Bmw,116D,i3,200,diesel,1496.0,,0,30000.0,30000.0,116.0,116.0,280.0,280.0,10.3,10.3,5,5,Europe,Germany,Midrange
153-0,153,Bmw,120D XDRIVE,i4,230,diesel,1995.0,,0,38000.0,38000.0,190.0,190.0,400.0,400.0,6.9,6.9,5,5,Europe,Germany,Midrange
154-0,154,Bmw,116i,i3,200,petrol,1499.0,,0,28000.0,28000.0,109.0,109.0,200.0,200.0,10.9,10.9,5,5,Europe,Germany,Midrange
155-0,155,Bmw,118D,i4,216,diesel,1995.0,,0,34000.0,34000.0,150.0,150.0,380.0,380.0,8.4,8.4,5,5,Europe,Germany,Midrange
156-0,156,Bmw,120i,i4,230,petrol,1998.0,,0,37000.0,37000.0,178.0,178.0,300.0,300.0,7.1,7.1,5,5,Europe,Germany,Midrange
157-0,157,Bmw,125i,i4,240,petrol,1998.0,,0,42000.0,42000.0,224.0,224.0,400.0,400.0,6.1,6.1,5,5,Europe,Germany,Midrange
158-0,158,Bmw,114D,i3,185,diesel,1496.0,,0,27000.0,27000.0,95.0,95.0,270.0,270.0,12.2,12.2,5,5,Europe,Germany,Midrange
159-0,159,Bmw,114i,i4,195,petrol,1598.0,,0,26000.0,26000.0,102.0,102.0,200.0,200.0,11.2,11.2,5,5,Europe,Germany,Midrange
160-0,160,Bmw,125D,i4,240,diesel,1995.0,,0,44000.0,44000.0,224.0,224.0,400.0,400.0,6.3,6.3,5,5,Europe,Germany,Midrange
161-0,161,Bmw,118i XDRIVE,i3,211,petrol,1499.0,,0,34000.0,34000.0,136.0,136.0,250.0,250.0,8.9,8.9,5,5,Europe,Germany,Midrange
162-0,162,Bmw,116D EFFICIENTDYNAMICS,i3,200,diesel,1496.0,,0,30000.0,30000.0,116.0,116.0,270.0,270.0,10.9,10.9,5,5,Europe,Germany,Midrange
163-0,163,Bmw,118i SPORTLINE,i3,213,petrol,1499.0,,0,35000.0,35000.0,136.0,136.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Midrange
164-0,164,Bmw,118i M SPORT,i3,213,petrol,1499.0,,0,37000.0,37000.0,136.0,136.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Midrange
165-0,165,Bmw,120i M SPORT,i4,230,petrol,1998.0,,0,39000.0,39000.0,178.0,178.0,300.0,300.0,7.1,7.1,5,5,Europe,Germany,Midrange
166-0,166,Bmw,116i EFFICIENTDYNAMICS,i4,195,petrol,1598.0,,0,29000.0,29000.0,109.0,109.0,200.0,200.0,10.9,10.9,5,5,Europe,Germany,Midrange
167-0,167,Bmw,116D ADVANTAGE,i3,200,diesel,1496.0,,0,31000.0,31000.0,116.0,116.0,270.0,270.0,10.5,10.5,5,5,Europe,Germany,Midrange
168-0,168,Bmw,120D EFFICIENTDYNAMICS,i4,225,diesel,1995.0,,0,39000.0,39000.0,163.0,163.0,400.0,400.0,7.7,7.7,5,5,Europe,Germany,Midrange
169-0,169,Bmw,118i SHADOW LINE,i3,213,petrol,1499.0,,0,36000.0,36000.0,136.0,136.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Midrange
170-0,170,Bmw,118D SPORT LINE,i4,216,diesel,1995.0,,0,36000.0,36000.0,150.0,150.0,380.0,380.0,8.4,8.4,5,5,Europe,Germany,Midrange
171-0,171,Bmw,120i XDRIVE,i4,230,petrol,1998.0,,0,40000.0,40000.0,178.0,178.0,300.0,300.0,7.2,7.2,5,5,Europe,Germany,Midrange
172-0,172,Bmw,114D SPORT LINE,i3,185,diesel,1496.0,,0,28000.0,28000.0,95.0,95.0,270.0,270.0,12.2,12.2,5,5,Europe,Germany,Midrange
173-0,173,Bmw,118i URBAN LINE,i3,213,petrol,1499.0,,0,35000.0,35000.0,136.0,136.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Midrange
174-0,174,Volvo,XC90,i6,200,petrol,1969.0,,0,60000.0,60000.0,247.0,247.0,400.0,400.0,6.5,6.5,7,7,Europe,Sweden,Premium
174-1,174,Volvo,XC90,i6,200,diesel,1969.0,,1,60000.0,60000.0,247.0,247.0,400.0,400.0,6.5,6.5,7,7,Europe,Sweden,Premium
175-0,175,Volvo,XC60,i6,220,petrol,1969.0,,0,55000.0,55000.0,247.0,247.0,400.0,400.0,6.4,6.4,5,5,Europe,Sweden,Premium
175-1,175,Volvo,XC60,i6,220,diesel,1969.0,,1,55000.0,55000.0,247.0,247.0,400.0,400.0,6.4,6.4,5,5,Europe,Sweden,Premium
176-0,176,Volvo,S90,i6,250,petrol,1969.0,,0,60000.0,60000.0,295.0,295.0,400.0,400.0,5.9,5.9,5,5,Europe,Sweden,Premium
176-1,176,Volvo,S90,i6,250,diesel,1969.0,,1,60000.0,60000.0,295.0,295.0,400.0,400.0,5.9,5.9,5,5,Europe,Sweden,Premium
177-0,177,Kia,SPORTAGE LX,i4,200,petrol,2480.0,,0,27000.0,27000.0,187.0,187.0,250.0,250.0,8.0,8.0,5,5,Asia,South Korea,Midrange
178-0,178,Kia,SPORTAGE EX,i4,200,petrol,2480.0,,0,30000.0,30000.0,187.0,187.0,250.0,250.0,8.0,8.0,5,5,Asia,South Korea,Midrange
179-0,179,Kia,SPORTAGE GT-LINE,i4,200,petrol,2480.0,,0,32000.0,32000.0,187.0,187.0,350.0,350.0,8.0,8.0,5,5,Asia,South Korea,Midrange
180-0,180,Kia,SPORTAGE SX TURBO,i4,210,petrol,1998.0,,0,36000.0,36000.0,240.0,240.0,400.0,400.0,6.7,6.7,5,5,Asia,South Korea,Midrange
181-0,181,Kia,SPORTAGE NIGHTFALL EDITION,i4,200,petrol,2480.0,,0,33000.0,33000.0,187.0,187.0,350.0,350.0,8.0,8.0,5,5,Asia,South Korea,Midrange
182-0,182,Honda,CIVIC TYPE R,i4,272,petrol,1996.0,,0,44000.0,44000.0,315.0,315.0,400.0,400.0,5.7,5.7,5,5,Asia,Japan,Midrange
183-0,183,Kia,SPORTAGE PHEV,i4 + ELECTRIC,180,hybrid,1600.0,13.8,0,41000.0,41000.0,261.0,261.0,350.0,350.0,8.0,8.0,5,5,Asia,South Korea,Midrange
184-0,184,Kia,SPORTAGE 2024(BASE MODEL),i4,200,petrol,2480.0,,0,26000.0,26000.0,187.0,187.0,250.0,250.0,8.0,8.0,5,5,Asia,South Korea,Midrange
185-0,185,Kia,SPORTAGE 2024(TOP TRIM),i4,210,petrol,1998.0,,0,38000.0,38000.0,240.0,240.0,400.0,400.0,6.7,6.7,5,5,Asia,South Korea,Midrange
186-0,186,Kia,SPORTAGE 2024(BASE AWD),i4,200,petrol,2480.0,,0,29000.0,29000.0,187.0,187.0,250.0,250.0,8.3,8.3,5,5,Asia,South Korea,Midrange
186-1,186,Kia,SPORTAGE 2024(BASE AWD),i4,200,petrol,2480.0,,1,29000.0,29000.0,187.0,187.0,250.0,250.0,8.3,8.3,5,5,Asia,South Korea,Midrange
187-0,187,Kia,SPORTAGE X-LINE,i4,200,petrol,2480.0,,0,32500.0,32500.0,187.0,187.0,350.0,350.0,8.0,8.0,5,5,Asia,South Korea,Midrange
188-0,188,Kia,SPORTAGE 2024(S TRIM),i4,200,petrol,2480.0,,0,28000.0,28000.0,187.0,187.0,250.0,250.0,8.2,8.2,5,5,Asia,South Korea,Midrange
189-0,189,Honda,ACCORD,i4,201,petrol,1498.0,,0,29400.0,29400.0,192.0,192.0,370.0,370.0,7.1,7.1,5,5,Asia,Japan,Midrange
190-0,190,Kia,SPORTAGE 2024(HYBRID AWD),i4 + ELECTRIC,180,hybrid,1600.0,1.49,0,37000.0,37000.0,227.0,227.0,350.0,350.0,8.0,8.0,5,5,Asia,South Korea,Midrange
191-0,191,Kia,SPORTAGE 2024(PLUG-IN HYBRID AWD),i4 + ELECTRIC,180,hybrid,1598.0,13.8,0,42000.0,42000.0,261.0,261.0,350.0,350.0,7.9,7.9,5,5,Asia,South Korea,Midrange
192-0,192,Kia,SPORTAGE 2024(X-PRO),i4,200,petrol,2480.0,,0,36000.0,36000.0,187.0,187.0,400.0,400.0,8.1,8.1,5,5,Asia,South Korea,Midrange
193-0,193,Kia,SPORTAGE 2024(X-PRO PRESTIGE),i4,200,petrol,2480.0,,0,38000.0,38000.0,187.0,187.0,400.0,400.0,8.1,8.1,5,5,Asia,South Korea,Midrange
194-0,194,Kia,SPORTAGE 2024(SX TURBO AWD),i4,210,petrol,1998.0,,0,40000.0,40000.0,240.0,240.0,400.0,400.0,6.5,6.5,5,5,Asia,South Korea,Midrange
194-1,194,Kia,SPORTAGE 2024(SX TURBO AWD),i4,210,petrol,1998.0,,1,40000.0,40000.0,240.0,240.0,400.0,400.0,6.5,6.5,5,5,Asia,South Korea,Midrange
195-0,195,Kia,SPORTAGE 2024(BASE FWD),i4,200,petrol,2480.0,,0,26500.0,26500.0,187.0,187.0,250.0,250.0,8.5,8.5,5,5,Asia,South Korea,Midrange
196-0,196,Honda,CR-V,i4,186,petrol,1498.0,,0,30000.0,30000.0,190.0,190.0,400.0,400.0,8.2,8.2,5,5,Asia,Japan,Midrange
196-1,196,Honda,CR-V,i4,186,hybrid,1498.0,,1,30000.0,30000.0,190.0,190.0,400.0,400.0,8.2,8.2,5,5,Asia,Japan,Midrange
197-0,197,Honda,PILOT,v6,209,petrol,3471.0,,0,40000.0,40000.0,285.0,285.0,360.0,360.0,6.3,6.3,8,8,Asia,Japan,Midrange
198-0,198,Honda,CIVIC HATCHBACK,i4,220,petrol,1498.0,,0,26350.0,26350.0,180.0,180.0,300.0,300.0,6.8,6.8,5,5,Asia,Japan,Midrange
199-0,199,Toyota,CAMRY,v6,220,petrol,3500.0,,0,27000.0,27000.0,301.0,301.0,250.0,250.0,6.0,6.0,5,5,Asia,Japan,Midrange
199-1,199,Toyota,CAMRY,v6,220,hybrid,3500.0,,1,27000.0,27000.0,301.0,301.0,250.0,250.0,6.0,6.0,5,5,Asia,Japan,Midrange
200-0,200,Toyota,COROLLA,i4,180,petrol,1798.0,,0,22500.0,22500.0,139.0,139.0,200.0,200.0,9.4,9.4,5,5,Asia,Japan,Budget
200-1,200,Toyota,COROLLA,i4,180,hybrid,1798.0,,1,22500.0,22500.0,139.0,139.0,200.0,200.0,9.4,9.4,5,5,Asia,Japan,Budget
201-0,201,Toyota,PRIUS,i4,180,hybrid,1798.0,,0,26700.0,26700.0,121.0,121.0,142.0,142.0,10.5,10.5,5,5,Asia,Japan,Midrange
202-0,202,Toyota,RAV4,i4,200,petrol,2494.0,,0,27100.0,27100.0,203.0,203.0,400.0,400.0,8.1,8.1,5,5,Asia,Japan,Midrange
202-1,202,Toyota,RAV4,i4,200,hybrid,2494.0,,1,27100.0,27100.0,203.0,203.0,400.0,400.0,8.1,8.1,5,5,Asia,Japan,Midrange
203-0,203,Toyota,HIGHLANDER,v6,220,petrol,3456.0,,0,38400.0,38400.0,295.0,295.0,370.0,370.0,7.2,7.2,7,7,Asia,Japan,Midrange
203-1,203,Toyota,HIGHLANDER,v6,220,hybrid,3456.0,,1,38400.0,38400.0,295.0,295.0,370.0,370.0,7.2,7.2,7,7,Asia,Japan,Midrange
204-0,204,Toyota,4RUNNER ,v6,200,petrol,3956.0,,0,37400.0,37400.0,270.0,270.0,400.0,400.0,7.5,7.5,5,5,Asia,Japan,Midrange
205-0,205,Toyota,TACOMA,i4,180,petrol,2694.0,,0,26400.0,26400.0,159.0,159.0,400.0,400.0,9.5,9.5,5,5,Asia,Japan,Midrange
206-0,206,Toyota,TUNDRA,v8,220,petrol,5663.0,,0,39900.0,39900.0,381.0,381.0,650.0,650.0,6.7,6.7,5,5,Asia,Japan,Midrange
207-0,207,Toyota,AVALON,v6,220,petrol,3456.0,,0,41400.0,41400.0,301.0,301.0,400.0,400.0,6.9,6.9,5,5,Asia,Japan,Midrange
209-0,209,Toyota,SIENNA,v6,190,petrol,2494.0,,0,44150.0,44150.0,245.0,245.0,360.0,360.0,8.0,8.0,7,7,Asia,Japan,Midrange
209-1,209,Toyota,SIENNA,v6,190,hybrid,2494.0,,1,44150.0,44150.0,245.0,245.0,360.0,360.0,8.0,8.0,7,7,Asia,Japan,Midrange
210-0,210,Toyota,VENZA,i4,200,hybrid,2494.0,,0,33400.0,33400.0,219.0,219.0,400.0,400.0,7.5,7.5,5,5,Asia,Japan,Midrange
211-0,211,Toyota,HIGHLANDER HYBRID,v6,220,hybrid,3456.0,,0,40400.0,40400.0,240.0,240.0,350.0,350.0,8.2,8.2,7,7,Asia,Japan,Midrange
212-0,212,Toyota,LAND CRUISER PRADO,v6,200,petrol,3956.0,,0,49400.0,49400.0,282.0,282.0,450.0,450.0,7.2,7.2,7,7,Asia,Japan,Midrange
212-1,212,Toyota,LAND CRUISER PRADO,v6,200,diesel,3956.0,,1,49400.0,49400.0,282.0,282.0,450.0,450.0,7.2,7.2,7,7,Asia,Japan,Midrange
213-0,213,Toyota,TUNDRA HYBRID,v6,220,hybrid,3456.0,,0,43400.0,43400.0,344.0,344.0,650.0,650.0,6.2,6.2,5,5,Asia,Japan,Midrange
214-0,214,Toyota,YARIS,i4,180,petrol,1496.0,,0,18400.0,18400.0,106.0,106.0,150.0,150.0,11.2,11.2,5,5,Asia,Japan,Budget
215-0,215,Toyota,C-HR,i4,200,petrol,1986.0,,0,24400.0,24400.0,144.0,144.0,250.0,250.0,10.2,10.2,5,5,Asia,Japan,Budget
215-1,215,Toyota,C-HR,i4,200,hybrid,1986.0,,1,24400.0,24400.0,144.0,144.0,250.0,250.0,10.2,10.2,5,5,Asia,Japan,Budget
216-0,216,Toyota,BZ4X,ELECTRIC,200,electric,,64.8,0,43400.0,43400.0,218.0,218.0,330.0,330.0,7.5,7.5,5,5,Asia,Japan,Midrange
216-1,216,Toyota,BZ4X,ELECTRIC,200,electric,,72.8,1,43400.0,43400.0,218.0,218.0,330.0,330.0,7.5,7.5,5,5,Asia,Japan,Midrange
217-0,217,Toyota,CROWN,HYBRID,200,hybrid,2494.0,,0,38400.0,38400.0,236.0,236.0,400.0,400.0,7.6,7.6,5,5,Asia,Japan,Midrange
218-0,218,Toyota,MR2,i4,200,petrol,1986.0,,0,29000.0,29000.0,168.0,168.0,400.0,400.0,6.9,6.9,2,2,Asia,Japan,Midrange
219-0,219,Toyota,CELICA,i4,200,petrol,1986.0,,0,25000.0,25000.0,140.0,140.0,250.0,250.0,8.5,8.5,5,5,Asia,Japan,Budget
220-0,220,Honda,CITY,i4,180,petrol,1497.0,,0,15400.0,15400.0,119.0,119.0,145.0,145.0,10.2,10.2,5,5,Asia,Japan,Budget
220-1,220,Honda,CITY,i4,180,hybrid,1497.0,,1,15400.0,15400.0,119.0,119.0,145.0,145.0,10.2,10.2,5,5,Asia,Japan,Budget
221-0,221,Honda,CIVIC,i4,200,petrol,1996.0,,0,20400.0,20400.0,158.0,158.0,400.0,400.0,8.5,8.5,5,5,Asia,Japan,Budget
222-0,222,Hyundai,I10,"1.2L,4-CYLINDER inline-4(i4)",160,petrol,1197.0,,0,12400.0,12400.0,87.0,87.0,120.0,120.0,12.2,12.2,5,5,Asia,South Korea,Budget
223-0,223,Hyundai,I20,"1.4L,4-CYLINDER inline-4(i4)",180,petrol,1396.0,,0,15400.0,15400.0,99.0,99.0,250.0,250.0,10.5,10.5,5,5,Asia,South Korea,Budget
223-1,223,Hyundai,I20,"1.4L,4-CYLINDER inline-4(i4)",180,hybrid,1396.0,,1,15400.0,15400.0,99.0,99.0,250.0,250.0,10.5,10.5,5,5,Asia,South Korea,Budget
224-0,224,Hyundai,ELANTRA,"2.0L,4-CYLINDER inline-4(i4)",200,petrol,1999.0,,0,18400.0,18400.0,147.0,147.0,250.0,250.0,9.5,9.5,5,5,Asia,South Korea,Budget
224-1,224,Hyundai,ELANTRA,"2.0L,4-CYLINDER inline-4(i4)",200,hybrid,1999.0,,1,18400.0,18400.0,147.0,147.0,250.0,250.0,9.5,9.5,5,5,Asia,South Korea,Budget
225-0,225,Mahindra,XUV500,"2.2L,4-CYLINDER inline-4(i4)",180,diesel,2179.0,,0,18400.0,18400.0,155.0,155.0,400.0,400.0,10.5,10.5,7,7,Asia,India,Budget
226-0,226,Mahindra,SCORPIO,"2.2L,4-CYLINDER inline-4(i4)",160,diesel,2179.0,,0,16400.0,16400.0,140.0,140.0,280.0,280.0,11.2,11.2,7,7,Asia,India,Budget
227-0,227,Mahindra,THAR,"2.0L,4-CYLINDER inline-4(i4)",180,petrol,1997.0,,0,20400.0,20400.0,150.0,150.0,320.0,320.0,10.5,10.5,4,4,Asia,India,Budget
227-1,227,Mahindra,THAR,"2.0L,4-CYLINDER inline-4(i4)",180,diesel,1997.0,,1,20400.0,20400.0,150.0,150.0,320.0,320.0,10.5,10.5,4,4,Asia,India,Budget
228-0,228,Maruti Suzuki,SWIFT,"1.2L,4-CYLINDER inline-4(i4)",160,petrol,1197.0,,0,10400.0,10400.0,83.0,83.0,113.0,113.0,12.2,12.2,5,5,Asia,India,Budget
229-0,229,Maruti Suzuki,DZIRE,"1.2L,4-CYLINDER inline-4(i4)",160,petrol,1197.0,,0,11400.0,11400.0,83.0,83.0,113.0,113.0,12.2,12.2,5,5,Asia,India,Budget
229-1,229,Maruti Suzuki,DZIRE,"1.2L,4-CYLINDER inline-4(i4)",160,diesel,1197.0,,1,11400.0,11400.0,83.0,83.0,113.0,113.0,12.2,12.2,5,5,Asia,India,Budget
230-0,230,Maruti Suzuki,BREZZA,"1.5L,4-CYLINDER INLINE(i4)",180,petrol,1462.0,,0,14400.0,14400.0,103.0,103.0,200.0,200.0,11.5,11.5,5,5,Asia,India,Budget
231-0,231,Toyota,PRIUS PRIME,"2.0L,4-CYLINDER WITH HYBRID SYSTEM",180,hybrid,1998.0,,0,31100.0,31100.0,220.0,220.0,220.0,220.0,6.7,6.7,5,5,Asia,Japan,Midrange
232-0,232,Toyota,GR COROLLA,1.6L TURBOCHARGED inline-3,230,petrol,1618.0,,0,36995.0,36995.0,300.0,300.0,370.0,370.0,5.0,5.0,5,5,Asia,Japan,Midrange
233-0,233,Toyota,LAND CRUISER 300,"3.3L v6,TWIN TURBO DIESEL",210,petrol,3346.0,,0,58500.0,58500.0,305.0,305.0,650.0,650.0,6.8,6.8,7,7,Asia,Japan,Premium
233-1,233,Toyota,LAND CRUISER 300,"3.3L v6,TWIN TURBO DIESEL",210,diesel,3346.0,,1,58500.0,58500.0,305.0,305.0,650.0,650.0,6.8,6.8,7,7,Asia,Japan,Premium
234-0,234,Toyota,TUNDRA I-FORCE MAX,"3.5L v6,HYBRID TWIN-TURBO",180,hybrid,3445.0,,0,56000.0,56000.0,437.0,437.0,750.0,750.0,6.2,6.2,5,5,Asia,Japan,Premium
235-0,235,Toyota,COROLLA HATCHBACK XSE,2.0L inline-4,190,petrol,1987.0,,0,25390.0,25390.0,169.0,169.0,250.0,250.0,8.2,8.2,5,5,Asia,Japan,Midrange
237-0,237,Toyota,HILUX GR SPORT,2.8L TURBO DIESEL,170,petrol,2755.0,,0,50000.0,50000.0,224.0,224.0,500.0,500.0,10.0,10.0,5,5,Asia,Japan,Midrange
237-1,237,Toyota,HILUX GR SPORT,2.8L TURBO DIESEL,170,diesel,2755.0,,1,50000.0,50000.0,224.0,224.0,500.0,500.0,10.0,10.0,5,5,Asia,Japan,Midrange
238-0,238,Toyota,ALPHARD EXECUTIVE LOUNGE,"2.5L inline-4,HYBRID",180,petrol,,,0,60000.0,60000.0,296.0,296.0,400.0,400.0,8.5,8.5,7,7,Asia,Japan,Premium
238-1,238,Toyota,ALPHARD EXECUTIVE LOUNGE,3.5L v6,180,petrol,,,1,60000.0,60000.0,296.0,296.0,400.0,400.0,8.5,8.5,7,7,Asia,Japan,Premium
239-0,239,Toyota,FORTUNER GR SPORT,2.8L TURBO DIESEL,175,diesel,2755.0,,0,55000.0,55000.0,204.0,204.0,500.0,500.0,10.5,10.5,7,7,Asia,Japan,Premium
239-1,239,Toyota,FORTUNER GR SPORT,2.8L TURBO DIESEL,175,petrol,2755.0,,1,55000.0,55000.0,204.0,204.0,500.0,500.0,10.5,10.5,7,7,Asia,Japan,Premium
240-0,240,Toyota,INNOVA HYCROSS,2.0L HYBRID,165,hybrid,1987.0,,0,40000.0,40000.0,184.0,184.0,250.0,250.0,9.5,9.5,7,7,Asia,Japan,Midrange
242-0,242,Toyota,URBAN CRUISER TAISOR,1.5L HYBRID,170,petrol,1490.0,,0,25000.0,25000.0,114.0,114.0,130.0,130.0,11.0,11.0,5,5,Asia,Japan,Budget
243-0,243,Toyota,AYGO X,1.0L inline-3,160,petrol,998.0,,0,18000.0,18000.0,71.0,71.0,93.0,93.0,14.8,14.8,4,4,Asia,Japan,Budget
244-0,244,Toyota,HILUX REVO ROCCO,2.8L TURBO DIESEL,175,diesel,2755.0,,0,50000.0,50000.0,204.0,204.0,500.0,500.0,10.0,10.0,5,5,Asia,Japan,Midrange
245-0,245,Toyota,PROACE VERSO ELECTRIC,ELECTRIC MOTOR,130,electric,,75.0,0,55000.0,55000.0,136.0,136.0,280.0,280.0,13.5,13.5,7,7,Asia,Japan,Premium
246-0,246,Toyota,CENTURY SUV,"3.5L v6,PLUG IN HYBRID",200,petrol,3456.0,,0,170000.0,170000.0,406.0,406.0,500.0,500.0,6.0,6.0,5,5,Asia,Japan,Luxury
247-0,247,Toyota,COROLLA SEDAN HYBRID,1.8L HYBRID,180,hybrid,1798.0,,0,24000.0,24000.0,134.0,134.0,300.0,300.0,10.0,10.0,5,5,Asia,Japan,Budget
248-0,248,Toyota,BZ3,ELECTRIC MOTOR,160,electric,,65.0,0,35000.0,35000.0,241.0,241.0,340.0,340.0,7.5,7.5,5,5,Asia,Japan,Midrange
249-0,249,Toyota,GR YARIS,1.6L TURBOCHARGED inline-3,230,petrol,1618.0,,0,45000.0,45000.0,268.0,268.0,390.0,390.0,5.5,5.5,4,4,Asia,Japan,Midrange
250-0,250,Hyundai,SANTA FE,1.6L PETROL + PLUG IN HYBRID SYSTEM,180,petrol,1600.0,,0,50000.0,50000.0,253.0,253.0,420.0,420.0,9.3,9.3,7,7,Asia,South Korea,Midrange
250-1,250,Hyundai,SANTA FE,1.6L PETROL + PLUG IN HYBRID SYSTEM,180,hybrid,1600.0,,1,50000.0,50000.0,253.0,253.0,420.0,420.0,9.3,9.3,7,7,Asia,South Korea,Midrange
251-0,251,Hyundai,IONIQ 5,ELECTRIC MOTOR,185,electric,,72.6,0,41000.0,41000.0,225.0,225.0,350.0,350.0,7.4,7.4,5,5,Asia,South Korea,Midrange
252-0,252,Hyundai,Santa Cruz,2.5L Turbocharged inline-4,215,petrol,2500.0,,0,40799.0,40799.0,281.0,281.0,400.0,400.0,6.5,6.5,5,5,Asia,South Korea,Midrange
253-0,253,Hyundai,Kona,1.6L PETROL,185,petrol,1591.0,,0,20500.0,20500.0,147.0,147.0,400.0,400.0,10.5,10.5,5,5,Asia,South Korea,Budget
253-1,253,Hyundai,Kona,1.6L PETROL,185,electric,1591.0,,1,20500.0,20500.0,147.0,147.0,400.0,400.0,10.5,10.5,5,5,Asia,South Korea,Budget
254-0,254,Hyundai,Elantra,2.0L inline-4,210,petrol,2000.0,,0,19950.0,19950.0,147.0,147.0,250.0,250.0,8.3,8.3,5,5,Asia,South Korea,Budget
254-1,254,Hyundai,Elantra,2.0L inline-4,210,hybrid,2000.0,,1,19950.0,19950.0,147.0,147.0,250.0,250.0,8.3,8.3,5,5,Asia,South Korea,Budget
256-0,256,Hyundai,IONIQ 6,Electric Motor,185,electric,,53.6,0,41450.0,41450.0,320.0,320.0,350.0,350.0,5.2,5.2,5,5,Asia,South Korea,Midrange
256-1,256,Hyundai,IONIQ 6,Electric Motor,185,electric,,77.4,1,41450.0,41450.0,320.0,320.0,350.0,350.0,5.2,5.2,5,5,Asia,South Korea,Midrange
257-0,257,Hyundai,Tucson,2.5L inline-4,180,petrol,2500.0,,0,30500.0,30500.0,187.0,187.0,400.0,400.0,6.1,6.1,5,5,Asia,South Korea,Midrange
257-1,257,Hyundai,Tucson,2.5L inline-4,180,hybrid,2500.0,,1,30500.0,30500.0,187.0,187.0,400.0,400.0,6.1,6.1,5,5,Asia,South Korea,Midrange
258-0,258,Hyundai,Palisade,3.8L v6,240,petrol,3800.0,,0,52000.0,52000.0,291.0,291.0,355.0,355.0,6.3,6.3,7,7,Asia,South Korea,Premium
259-0,259,Hyundai,Sonata,2.5L inline-4,240,petrol,2500.0,,0,25000.0,25000.0,191.0,191.0,250.0,250.0,8.0,8.0,5,5,Asia,South Korea,Budget
259-1,259,Hyundai,Sonata,2.5L inline-4,240,hybrid,2500.0,,1,25000.0,25000.0,191.0,191.0,250.0,250.0,8.0,8.0,5,5,Asia,South Korea,Budget
260-0,260,Hyundai,Accent,1.6L inline-4,180,petrol,1600.0,,0,15000.0,15000.0,120.0,120.0,151.0,151.0,9.8,9.8,5,5,Asia,South Korea,Budget
261-0,261,Hyundai,Venue,1.6L inline-4,180,petrol,1600.0,,0,18000.0,18000.0,121.0,121.0,240.0,240.0,9.5,9.5,5,5,Asia,South Korea,Budget
262-0,262,Hyundai,KONA Electric,Electric Motor,200,electric,,39.2,0,40000.0,40000.0,200.0,200.0,395.0,395.0,6.1,6.1,5,5,Asia,South Korea,Midrange
263-0,263,Hyundai,Veloster,2.0L inline-4,220,petrol,2000.0,,0,25000.0,25000.0,275.0,275.0,264.0,264.0,6.0,6.0,4,4,Asia,South Korea,Budget
265-0,265,Hyundai,Ioniq,1.6L inline-4,160,hybrid,1600.0,,0,18000.0,18000.0,139.0,139.0,295.0,295.0,8.5,8.5,5,5,Asia,South Korea,Budget
265-1,265,Hyundai,Ioniq,1.6L inline-4,160,electric,1600.0,,1,18000.0,18000.0,139.0,139.0,295.0,295.0,8.5,8.5,5,5,Asia,South Korea,Budget
266-0,266,Hyundai,Genesis,3.8L v6,240,petrol,3800.0,,0,52000.0,52000.0,291.0,291.0,400.0,400.0,6.3,6.3,5,5,Asia,South Korea,Premium
267-0,267,Hyundai,Azera,3.3L v6,240,petrol,3300.0,,0,55000.0,55000.0,278.0,278.0,250.0,250.0,6.5,6.5,5,5,Asia,South Korea,Premium
268-0,268,Hyundai,Equus,3.3L v6,240,petrol,3300.0,,0,55000.0,55000.0,278.0,278.0,400.0,400.0,6.5,6.5,5,5,Asia,South Korea,Premium
269-0,269,Hyundai,Tiburon,2.0L inline-4,200,petrol,2000.0,,0,19000.0,19000.0,160.0,160.0,320.0,320.0,8.2,8.2,4,4,Asia,South Korea,Budget
270-0,270,Hyundai,Elantra GT,1.6L Turbo GDI 4-cylinder,200,petrol,2000.0,,0,22000.0,22000.0,160.0,160.0,320.0,320.0,8.3,8.3,5,5,Asia,South Korea,Budget
271-0,271,Volkswagen,Golf,1.5L Turbo i4,210,petrol,1498.0,40.0,0,23000.0,23000.0,110.0,110.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Budget
271-1,271,Volkswagen,Golf,Electric,210,petrol,1498.0,58.0,1,23000.0,23000.0,320.0,320.0,250.0,250.0,8.5,8.5,5,5,Europe,Germany,Budget
